"name_old","name_new","class_old","class_new","value_old","value_new","missings","recodes"
"V043281","V043281","factor","factor","8. Don't know","8. Don't know","",""
"V043281","V043281","factor","factor","9. Refused","9. Refused","",""
"V043281","V043281","factor","factor",".",".","",""
"V043282","V043282","integer","integer",".",".","",""
"V043283","V043283","factor","factor","1. More","1. More","",""
"V043283","V043283","factor","factor","3. Fewer","3. Fewer","",""
"V043283","V043283","factor","factor","5. About right","5. About right","",""
"V043283","V043283","factor","factor","8. Don't know","8. Don't know","",""
"V043283","V043283","factor","factor","9. Refused","9. Refused","",""
"V043283","V043283","factor","factor",".",".","",""
"V043284","V043284","factor","factor","1. A lot","1. A lot","",""
"V043284","V043284","factor","factor","3. Somewhat","3. Somewhat","",""
"V043284","V043284","factor","factor","5. Not much at all","5. Not much at all","",""
"V043284","V043284","factor","factor","8. Don't know","8. Don't know","",""
"V043284","V043284","factor","factor","9. Refused","9. Refused","",""
"V043284","V043284","factor","factor",".",".","",""
"V043285","V043285","factor","factor","0. NA","0. NA","",""
"V043285","V043285","factor","factor","1. Yes","1. Yes","",""
"V043285","V043285","factor","factor","5. No","5. No","",""
"V043285","V043285","factor","factor","8. Don't know","8. Don't know","",""
"V043285","V043285","factor","factor","9. Refused","9. Refused","",""
"V043285","V043285","factor","factor",".",".","",""
"V043286","V043286","factor","factor","0. NA","0. NA","",""
"V043286","V043286","factor","factor","1. Yes","1. Yes","",""
"V043286","V043286","factor","factor","5. No","5. No","",""
"V043286","V043286","factor","factor","8. Don't know","8. Don't know","",""
"V043286","V043286","factor","factor","9. Refused","9. Refused","",""
"V043286","V043286","factor","factor",".",".","",""
"V043287","V043287","factor","factor","1. Yes","1. Yes","",""
"V043287","V043287","factor","factor","5. No","5. No","",""
"V043287","V043287","factor","factor","8. Don't know","8. Don't know","",""
"V043287","V043287","factor","factor","9. Refused","9. Refused","",""
"V043287","V043287","factor","factor",".",".","",""
"V043288","V043288","factor","factor","1. Yes","1. Yes","",""
"V043288","V043288","factor","factor","5. No","5. No","",""
"V043288","V043288","factor","factor","8. Don't know","8. Don't know","",""
"V043288","V043288","factor","factor","9. Refused","9. Refused","",""
"V043288","V043288","factor","factor",".",".","",""
"V043289","V043289","factor","factor",".",".","",""
"V043289A","V043289A","factor","factor","0. Refused (89 in Y18a1)","0. Refused (89 in Y18a1)","",""
"V043289A","V043289A","factor","factor","1. Working now (10,15-18 in Y18a1)","1. Working now (10,15-18 in Y18a1)","",""
"V043289A","V043289A","factor","factor","2. Temporarily laid off (20,25-28 in Y18a1)","2. Temporarily laid off (20,25-28 in Y18a1)","",""
"V043289A","V043289A","factor","factor","4. Unemployed (40 in Y18a1)","4. Unemployed (40 in Y18a1)","",""
"V043289A","V043289A","factor","factor","5. Retired (50,54,56-58 in Y18a1)","5. Retired (50,54,56-58 in Y18a1)","",""
"V043289A","V043289A","factor","factor","6. Permanently disabled (60,64,67,68 in Y18a1)","6. Permanently disabled (60,64,67,68 in Y18a1)","",""
"V043289A","V043289A","factor","factor","7. Homemaker (70,74,78 in Y18a1)","7. Homemaker (70,74,78 in Y18a1)","",""
"V043289A","V043289A","factor","factor","8. Student (80,84 in Y18a1)","8. Student (80,84 in Y18a1)","",""
"V043289A","V043289A","factor","factor","9. Don't know (88 in Y18a1)","9. Don't know (88 in Y18a1)","",""
"V043289A","V043289A","factor","factor",".",".","",""
"V043290","V043290","factor","factor","1. Yes","1. Yes","",""
"V043290","V043290","factor","factor","5. No","5. No","",""
"V043290","V043290","factor","factor","8. Don't know","8. Don't know","",""
"V043290","V043290","factor","factor","9. Refused","9. Refused","",""
"V043290","V043290","factor","factor",".",".","",""
"V043291","V043291","factor","factor","10. Respondent only","10. Respondent only","",""
"V043291","V043291","factor","factor","12. Respondent and wife/female partner","12. Respondent and wife/female partner","",""
"V043291","V043291","factor","factor","13. Respondent and husband/male partner","13. Respondent and husband/male partner","",""
"V043291","V043291","factor","factor","14. Respondent and someone else","14. Respondent and someone else","",""
"V043291","V043291","factor","factor","20. Wife/female partner only","20. Wife/female partner only","",""
"V043291","V043291","factor","factor","24. Wife/female partner and someone else","24. Wife/female partner and someone else","",""
"V043291","V043291","factor","factor","30. Husband/male partner only","30. Husband/male partner only","",""
"V043291","V043291","factor","factor","34. Husband/male partner and someone else","34. Husband/male partner and someone else","",""
"V043291","V043291","factor","factor","40. Someone else only","40. Someone else only","",""
"V043291","V043291","factor","factor","88. Don't know","88. Don't know","",""
"V043291","V043291","factor","factor","89. Refused","89. Refused","",""
"V043291","V043291","factor","factor",".",".","",""
"V043292","V043292","factor","factor","1. Someone IN ADDITION TO RESPONDENT is age 14 or older","1. Someone IN ADDITION TO RESPONDENT is age 14 or older","",""
"V043292","V043292","factor","factor","5. NO ONE OTHER THAN RESPONDENT is age 14 or older in","5. NO ONE OTHER THAN RESPONDENT is age 14 or older in","",""
"V043292","V043292","factor","factor","8. Coding error by Interviewer;R indicated as married/","8. Coding error by Interviewer;R indicated as married/","",""
"V043292","V043292","factor","factor","9. Coding error by Interviewer;person in household","9. Coding error by Interviewer;person in household","",""
"V043292","V043292","factor","factor",".",".","",""
"V043292X","V043292X","integer","integer","1","1","",""
"V043292X","V043292X","integer","integer","2","2","",""
"V043292X","V043292X","integer","integer","3","3","",""
"V043292X","V043292X","integer","integer","4","4","",""
"V043292X","V043292X","integer","integer","5","5","",""
"V043292X","V043292X","integer","integer","7","7","",""
"V043292X","V043292X","integer","integer",".",".","",""
"V043293","V043293","factor","factor",".",".","",""
"V043293X","V043293X","factor","factor",".",".","",""
"V043294","V043294","factor","factor",".",".","",""
"V043295","V043295","factor","factor","1. Yes","1. Yes","",""
"V043295","V043295","factor","factor","5. No","5. No","",""
"V043295","V043295","factor","factor","8. Don't know","8. Don't know","",""
"V043295","V043295","factor","factor","9. Refused","9. Refused","",""
"V043295","V043295","factor","factor",".",".","",""
"V043296","V043296","factor","factor","1. Middle class","1. Middle class","",""
"V043296","V043296","factor","factor","5. Working class","5. Working class","",""
"V043296","V043296","factor","factor","7. Other (SPECIFY)","7. Other (SPECIFY)","",""
"V043296","V043296","factor","factor","8. Don't know","8. Don't know","",""
"V043296","V043296","factor","factor","9. Refused","9. Refused","",""
"V043296","V043296","factor","factor",".",".","",""
"V043297","V043297","factor","factor","0. Upper class {VOL}","0. Upper class {VOL}","",""
"V043297","V043297","factor","factor","1. Middle class","1. Middle class","",""
"V043297","V043297","factor","factor","5. Working class","5. Working class","",""
"V043297","V043297","factor","factor","6. Lower class {VOL}","6. Lower class {VOL}","",""
"V043297","V043297","factor","factor","7. Other (SPECIFY)","7. Other (SPECIFY)","",""
"V043297","V043297","factor","factor","8. Don't know","8. Don't know","",""
"V043297","V043297","factor","factor","9. Refused","9. Refused","",""
"V043297","V043297","factor","factor",".",".","",""
"V043298","V043298","factor","factor","00. Lower class (VOLUNTEERED)","00. Lower class (VOLUNTEERED)","",""
"V043298","V043298","factor","factor","01. Average working class","01. Average working class","",""
"V043298","V043298","factor","factor","02. Working class -- NA if average or upper","02. Working class -- NA if average or upper","",""
"V043298","V043298","factor","factor","03. Upper working class","03. Upper working class","",""
"V043298","V043298","factor","factor","04. Average middle class","04. Average middle class","",""
"V043298","V043298","factor","factor","05. Middle class -- NA if average or upper","05. Middle class -- NA if average or upper","",""
"V043298","V043298","factor","factor","06. Upper middle class","06. Upper middle class","",""
"V043298","V043298","factor","factor","07. Upper class (VOLUNTEERED)","07. Upper class (VOLUNTEERED)","",""
"V043298","V043298","factor","factor","77. Other","77. Other","",""
"V043298","V043298","factor","factor","88. Don't know if working or middle class","88. Don't know if working or middle class","",""
"V043298","V043298","factor","factor","89. Refused;'neither' or doesn't accept","89. Refused;'neither' or doesn't accept","",""
"V043298","V043298","factor","factor",".",".","",""
"V043299","V043299","factor","factor",".",".","",""
"V043299A","V043299A","factor","factor","10. Black","10. Black","",""
"V043299A","V043299A","factor","factor","20. Asian","20. Asian","",""
"V043299A","V043299A","factor","factor","30. Native American","30. Native American","",""
"V043299A","V043299A","factor","factor","40. Hispanic","40. Hispanic","",""
"V043299A","V043299A","factor","factor","50. White (no mention of other race)","50. White (no mention of other race)","",""
"V043299A","V043299A","factor","factor","70. Other","70. Other","",""
"V043299A","V043299A","factor","factor","88. Don't know","88. Don't know","",""
"V043299A","V043299A","factor","factor","89. Refused","89. Refused","",""
"V043299A","V043299A","factor","factor",".",".","",""
"V043299B","V043299B","integer","integer","30","30","",""
"V043299B","V043299B","integer","integer","40","40","",""
"V043299B","V043299B","integer","integer","50","50","",""
"V043299B","V043299B","integer","integer","70","70","",""
"V043299B","V043299B","integer","integer",".",".","",""
"V043300","V043300","factor","factor","1. Yes","1. Yes","",""
"V043300","V043300","factor","factor","5. No","5. No","",""
"V043300","V043300","factor","factor","8. Don't know","8. Don't know","",""
"V043300","V043300","factor","factor","9. Refused","9. Refused","",""
"V043300","V043300","factor","factor",".",".","",""
"V043301A","V043301A","integer","integer",".",".","",""
"V043301B","V043301B","integer","integer",".",".","",""
"V043301C","V043301C","integer","integer",".",".","",""
"V043302","V043302","factor","factor","0. None","0. None","",""
"V043302","V043302","factor","factor","1. One","1. One","",""
"V043302","V043302","factor","factor","2. Two or more","2. Two or more","",""
"V043302","V043302","factor","factor","9. Respondent refused to answer or doesn't know","9. Respondent refused to answer or doesn't know","",""
"V043302","V043302","factor","factor",".",".","",""
"V043303","V043303","integer","integer",".",".","",""
"V043303X","V043303X","integer","integer",".",".","",""
"V043304X","V043304X","factor","factor","0. No Hispanic mention","0. No Hispanic mention","",""
"V043304X","V043304X","factor","factor","1. Spanish/Hispanic mention in Y24x","1. Spanish/Hispanic mention in Y24x","",""
"V043304X","V043304X","factor","factor","2. Spanish/Hispanic mention in Y26a/Y26b/Y26c/Y27a","2. Spanish/Hispanic mention in Y26a/Y26b/Y26c/Y27a","",""
"V043304X","V043304X","factor","factor","3. Spanish/Hispanic mention in both","3. Spanish/Hispanic mention in both","",""
"V043304X","V043304X","factor","factor",".",".","",""
"V043305","V043305","factor","factor","0. NA","0. NA","",""
"V043305","V043305","factor","factor","1. Yes","1. Yes","",""
"V043305","V043305","factor","factor","5. No","5. No","",""
"V043305","V043305","factor","factor","8. Don't know","8. Don't know","",""
"V043305","V043305","factor","factor","9. Refused","9. Refused","",""
"V043305","V043305","factor","factor",".",".","",""
"V043306","V043306","factor","factor","0. NA","0. NA","",""
"V043306","V043306","factor","factor","1. Mexican","1. Mexican","",""
"V043306","V043306","factor","factor","2. Puerto Rican","2. Puerto Rican","",""
"V043306","V043306","factor","factor","3. Cuban","3. Cuban","",""
"V043306","V043306","factor","factor","4. Latin American","4. Latin American","",""
"V043306","V043306","factor","factor","5. Central American","5. Central American","",""
"V043306","V043306","factor","factor","6. Spanish","6. Spanish","",""
"V043306","V043306","factor","factor","7. Other (SPECIFY) {VOL}","7. Other (SPECIFY) {VOL}","",""
"V043306","V043306","factor","factor","8. Don't know","8. Don't know","",""
